Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
2018-12-08,New Hampshire,240,276,false,241,0,0,2018,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-12-15,New Hampshire,253,274,false,240,0,13,2018,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2018-12-22,New Hampshire,225,278,false,243,0,0,2018,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-12-29,New Hampshire,282,287,false,252,0,30,2018,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2019-01-05,New Hampshire,238,287,false,251,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-01-12,New Hampshire,240,294,false,258,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-01-19,New Hampshire,264,299,false,264,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-01-26,New Hampshire,261,304,false,269,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-02-02,New Hampshire,283,304,false,268,0,15,2019,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2019-02-09,New Hampshire,240,307,false,272,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-02-16,New Hampshire,274,305,false,269,0,5,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-02-23,New Hampshire,268,304,false,268,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-03-02,New Hampshire,254,292,false,258,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-03-09,New Hampshire,231,287,false,253,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-03-16,New Hampshire,252,281,false,249,0,3,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-03-23,New Hampshire,255,282,false,249,0,6,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-03-30,New Hampshire,246,279,false,246,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-04-06,New Hampshire,263,284,false,250,0,13,2019,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2019-04-13,New Hampshire,210,286,false,253,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-04-20,New Hampshire,221,284,false,252,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-04-27,New Hampshire,251,283,false,250,0,1,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-05-04,New Hampshire,243,283,false,250,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-05-11,New Hampshire,233,276,false,242,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-05-18,New Hampshire,211,272,false,239,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-05-25,New Hampshire,224,268,false,237,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-06-01,New Hampshire,220,264,false,233,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-06-08,New Hampshire,193,263,false,232,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-06-15,New Hampshire,180,268,false,236,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-06-22,New Hampshire,253,267,false,236,0,17,2019,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2019-06-29,New Hampshire,222,266,false,235,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-07-06,New Hampshire,206,273,false,241,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-07-13,New Hampshire,219,274,false,242,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-07-20,New Hampshire,225,273,false,241,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-07-27,New Hampshire,227,271,false,239,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-08-03,New Hampshire,204,273,false,242,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-08-10,New Hampshire,261,270,false,239,0,22,2019,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2019-08-17,New Hampshire,219,267,false,236,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-08-24,New Hampshire,208,269,false,237,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-08-31,New Hampshire,253,274,false,241,0,12,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-09-07,New Hampshire,219,272,false,241,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-09-14,New Hampshire,244,272,false,241,0,3,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-09-21,New Hampshire,222,278,false,246,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-09-28,New Hampshire,235,282,false,249,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-10-05,New Hampshire,235,284,false,250,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-10-12,New Hampshire,227,286,false,254,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-10-19,New Hampshire,251,287,false,254,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-10-26,New Hampshire,224,284,false,251,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-11-02,New Hampshire,252,281,false,247,0,5,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-11-09,New Hampshire,237,279,false,246,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-11-16,New Hampshire,238,277,false,245,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-11-23,New Hampshire,268,276,false,244,0,24,2019,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2019-11-30,New Hampshire,237,278,false,246,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-12-07,New Hampshire,242,281,false,248,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-12-14,New Hampshire,259,284,false,250,0,9,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-12-21,New Hampshire,281,285,false,251,0,30,2019,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2019-12-28,New Hampshire,247,290,false,257,0,0,2019,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2020-01-04,New Hampshire,261,290,false,256,0,5,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2020-01-11,New Hampshire,263,294,false,259,0,4,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2020-01-18,New Hampshire,245,295,false,261,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2020-01-25,New Hampshire,241,297,false,262,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2020-02-01,New Hampshire,240,297,false,263,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-02-08,New Hampshire,256,300,false,266,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-02-15,New Hampshire,236,299,false,264,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-02-22,New Hampshire,277,295,false,261,0,16,2020,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-02-29,New Hampshire,227,291,false,257,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-03-07,New Hampshire,266,284,false,251,0,15,2020,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-03-14,New Hampshire,240,278,false,245,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-03-21,New Hampshire,256,279,false,246,0,10,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-03-28,New Hampshire,257,277,false,244,0,13,2020,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-04-04,New Hampshire,239,274,false,240,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-04-11,New Hampshire,257,277,false,244,0,13,2020,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-04-18,New Hampshire,229,276,false,243,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-04-25,New Hampshire,258,272,false,240,0,18,2020,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-05-02,New Hampshire,231,272,false,239,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-05-09,New Hampshire,253,270,false,238,0,15,2020,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-05-16,New Hampshire,249,262,false,230,0,19,2020,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-05-23,New Hampshire,237,256,false,225,0,12,2020,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-05-30,New Hampshire,214,252,false,221,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-06-06,New Hampshire,228,253,false,221,0,7,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-06-13,New Hampshire,275,252,true,220,23,55,2020,24,310,0.1,0.2,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-06-20,New Hampshire,228,254,false,222,0,6,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-06-27,New Hampshire,229,258,false,226,0,3,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-07-04,New Hampshire,237,260,false,228,0,9,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-07-11,New Hampshire,245,260,false,228,0,17,2020,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-07-18,New Hampshire,228,261,false,229,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-07-25,New Hampshire,264,263,true,231,1,33,2020,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-08-01,New Hampshire,249,263,false,231,0,18,2020,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-08-08,New Hampshire,234,262,false,231,0,3,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-08-15,New Hampshire,232,263,false,231,0,1,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-08-22,New Hampshire,256,261,false,230,0,26,2020,24,310,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-08-29,New Hampshire,231,264,false,232,0,0,2020,24,310,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2017-01-14,New Jersey,1698,1641,true,1502,57,196,2017,3208,4207,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2017-01-21,New Jersey,1606,1673,false,1534,0,72,2017,3208,4207,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2017-01-28,New Jersey,1576,1676,false,1551,0,25,2017,3208,4207,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2017-02-04,New Jersey,1632,1656,false,1528,0,104,2017,3208,4207,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2017-02-11,New Jersey,1562,1638,false,1515,0,47,2017,3208,4207,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2017-02-18,New Jersey,1582,1613,false,1498,0,84,2017,3208,4207,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2017-02-25,New Jersey,1581,1591,false,1483,0,98,2017,3208,4207,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2017-03-04,New Jersey,1488,1588,false,1480,0,8,2017,3208,4207,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2017-03-11,New Jersey,1582,1588,false,1474,0,108,2017,3208,4207,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2017-03-18,New Jersey,1508,1571,false,1457,0,51,2017,3208,4207,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2017-03-25,New Jersey,1445,1572,false,1459,0,0,2017,3208,4207,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2017-04-01,New Jersey,1440,1564,false,1457,0,0,2017,3208,4207,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
